iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
5175,3.820e+02,1.35e+07,7.62e+07,3.72e+05
5176,3.509e+02,1.26e+07,2.09e+08,3.24e+05
5177,4.882e+02,1.67e+07,8.21e+07,4.97e+05
5178,3.599e+02,1.27e+07,5.66e+07,3.46e+05
5179,4.008e+02,1.35e+07,6.47e+06,4.39e+05
5180,3.589e+02,1.23e+07,8.06e+07,3.29e+05
5181,3.273e+02,1.15e+07,1.44e+08,3.04e+05
5182,3.137e+02,1.14e+07,4.05e+07,3.38e+05
5183,2.435e+02,8.67e+06,1.51e+08,2.13e+05
5184,3.902e+02,1.34e+07,1.65e+08,3.99e+05
5185,4.003e+02,1.32e+07,7.94e+07,4.02e+05
5186,2.698e+02,9.35e+06,1.89e+07,2.50e+05
5187,3.419e+02,1.19e+07,2.79e+08,3.27e+05
5188,3.271e+02,1.12e+07,4.61e+07,3.19e+05
5189,3.330e+02,1.19e+07,3.30e+07,3.36e+05
5190,3.928e+02,1.36e+07,1.48e+08,3.88e+05
5191,3.873e+02,1.34e+07,8.23e+07,3.97e+05
5192,3.581e+02,1.22e+07,3.14e+07,3.37e+05
5193,3.295e+02,1.08e+07,1.87e+08,2.98e+05
5194,3.604e+02,1.19e+07,3.35e+07,3.61e+05
5195,3.377e+02,1.19e+07,8.20e+07,2.95e+05
5196,4.689e+02,1.65e+07,1.10e+07,4.53e+05
5197,3.961e+02,1.30e+07,3.12e+07,4.05e+05
5198,3.220e+02,1.20e+07,4.58e+07,2.99e+05
5199,3.526e+02,1.20e+07,6.76e+07,3.69e+05
5200,3.843e+02,1.30e+07,6.33e+07,3.65e+05
5201,4.092e+02,1.31e+07,7.03e+07,3.49e+05
5202,4.871e+02,1.66e+07,9.46e+06,4.65e+05
5203,2.536e+02,9.01e+06,5.87e+07,2.68e+05
5204,4.045e+02,1.40e+07,7.51e+07,3.61e+05
5205,3.968e+02,1.32e+07,2.67e+07,3.96e+05
5206,3.857e+02,1.31e+07,9.33e+06,3.64e+05
5207,3.549e+02,1.28e+07,5.91e+07,3.75e+05
5208,4.478e+02,1.52e+07,1.56e+08,4.65e+05
5209,3.379e+02,1.22e+07,4.82e+07,2.97e+05
5210,3.672e+02,1.25e+07,3.18e+07,3.72e+05
5211,3.499e+02,1.18e+07,3.99e+06,3.79e+05
5212,4.618e+02,1.54e+07,1.61e+08,4.54e+05
5213,2.996e+02,1.04e+07,7.31e+07,2.90e+05
5214,3.145e+02,1.13e+07,1.83e+08,3.08e+05
5215,3.814e+02,1.33e+07,1.84e+07,3.72e+05
5216,3.601e+02,1.33e+07,2.81e+08,3.87e+05
5217,3.865e+02,1.38e+07,1.12e+08,4.06e+05
5218,3.372e+02,1.20e+07,2.35e+08,3.26e+05
5219,3.360e+02,1.17e+07,9.29e+07,3.07e+05
5220,4.278e+02,1.51e+07,1.35e+07,3.93e+05
5221,3.452e+02,1.17e+07,1.55e+08,3.60e+05
5222,3.793e+02,1.31e+07,2.23e+07,4.03e+05
5223,3.922e+02,1.27e+07,1.67e+08,3.73e+05
5224,3.491e+02,1.26e+07,6.28e+07,3.39e+05
5225,3.136e+02,1.08e+07,1.50e+08,2.76e+05
5226,3.548e+02,1.22e+07,9.22e+07,3.87e+05
5227,3.316e+02,1.22e+07,2.24e+07,3.21e+05
5228,2.956e+02,1.08e+07,6.76e+07,3.02e+05
5229,3.671e+02,1.24e+07,2.47e+08,3.42e+05
5230,2.895e+02,1.06e+07,2.01e+08,2.62e+05
5231,3.099e+02,1.10e+07,3.22e+08,3.04e+05
5232,3.435e+02,1.21e+07,2.48e+08,3.55e+05
5233,3.896e+02,1.40e+07,1.30e+08,3.40e+05
5234,3.782e+02,1.38e+07,5.75e+07,3.70e+05
5235,3.905e+02,1.38e+07,1.96e+08,3.54e+05
5236,3.810e+02,1.31e+07,2.03e+08,3.88e+05
5237,3.921e+02,1.39e+07,4.99e+07,3.96e+05
5238,3.667e+02,1.26e+07,1.32e+08,3.76e+05
5239,4.248e+02,1.49e+07,7.28e+06,3.77e+05
5240,3.643e+02,1.20e+07,4.06e+07,3.33e+05
5241,3.227e+02,1.16e+07,5.32e+07,2.84e+05
5242,2.963e+02,1.05e+07,1.45e+08,3.10e+05
5243,4.154e+02,1.44e+07,5.41e+07,3.71e+05
5244,4.677e+02,1.62e+07,1.49e+06,4.40e+05
5245,3.981e+02,1.41e+07,7.96e+07,3.84e+05
5246,3.661e+02,1.30e+07,1.20e+08,3.58e+05
5247,3.968e+02,1.37e+07,4.80e+07,4.24e+05
5248,3.956e+02,1.41e+07,1.48e+07,3.91e+05
5249,2.285e+02,8.32e+06,3.97e+07,2.18e+05
5250,3.949e+02,1.38e+07,1.50e+08,3.51e+05
5251,2.793e+02,1.01e+07,6.82e+07,2.84e+05
5252,4.404e+02,1.51e+07,2.25e+08,4.41e+05
5253,2.980e+02,1.06e+07,1.90e+08,2.97e+05
5254,2.664e+02,9.02e+06,1.26e+08,2.44e+05
5255,3.560e+02,1.19e+07,9.32e+07,3.20e+05
5256,3.658e+02,1.22e+07,1.81e+08,3.58e+05
5257,3.425e+02,1.20e+07,1.25e+08,3.32e+05
5258,3.846e+02,1.37e+07,3.92e+07,3.75e+05
5259,3.565e+02,1.24e+07,1.34e+08,3.44e+05
5260,3.134e+02,1.08e+07,9.37e+06,3.39e+05
5261,5.065e+02,1.76e+07,2.47e+08,4.75e+05
5262,4.280e+02,1.53e+07,1.11e+08,4.32e+05
5263,4.070e+02,1.41e+07,2.64e+07,4.20e+05
5264,2.545e+02,8.60e+06,2.21e+08,2.75e+05
5265,3.384e+02,1.10e+07,1.40e+08,3.08e+05
5266,4.294e+02,1.49e+07,1.99e+08,4.42e+05
5267,3.495e+02,1.31e+07,1.42e+08,3.42e+05
5268,3.557e+02,1.26e+07,1.07e+08,3.64e+05
5269,3.093e+02,1.03e+07,1.18e+08,3.38e+05
5270,3.155e+02,1.12e+07,3.72e+08,3.22e+05
5271,3.342e+02,1.18e+07,1.97e+08,3.13e+05
5272,3.645e+02,1.26e+07,4.15e+07,3.21e+05
5273,4.418e+02,1.50e+07,3.44e+07,4.24e+05
5274,3.262e+02,1.12e+07,9.24e+07,2.71e+05
5275,4.738e+02,1.71e+07,2.45e+07,4.38e+05
5276,3.398e+02,1.21e+07,1.80e+08,3.48e+05
5277,4.111e+02,1.47e+07,4.87e+07,3.81e+05
5278,3.335e+02,1.14e+07,1.65e+07,3.21e+05
5279,3.758e+02,1.27e+07,1.16e+08,3.43e+05
5280,2.710e+02,9.61e+06,3.79e+08,2.48e+05
5281,3.859e+02,1.29e+07,1.89e+08,3.58e+05
5282,3.895e+02,1.34e+07,2.42e+08,4.02e+05
5283,3.833e+02,1.33e+07,6.75e+07,4.05e+05
5284,3.048e+02,1.06e+07,7.39e+07,2.86e+05
5285,3.015e+02,1.09e+07,8.40e+07,3.13e+05
5286,4.265e+02,1.42e+07,2.43e+08,3.70e+05
5287,3.337e+02,1.13e+07,1.10e+08,3.14e+05
5288,3.995e+02,1.37e+07,1.73e+07,4.08e+05
5289,3.676e+02,1.37e+07,6.31e+07,3.61e+05
5290,4.305e+02,1.45e+07,5.75e+07,4.03e+05
5291,4.628e+02,1.56e+07,1.51e+08,4.69e+05
5292,3.281e+02,1.15e+07,8.66e+06,3.22e+05
5293,4.189e+02,1.43e+07,3.42e+08,4.27e+05
5294,4.854e+02,1.67e+07,7.77e+06,5.16e+05
5295,3.527e+02,1.25e+07,4.45e+07,3.07e+05
5296,2.962e+02,1.02e+07,1.09e+08,3.35e+05
5297,3.333e+02,1.16e+07,3.12e+08,3.12e+05
5298,3.948e+02,1.35e+07,1.67e+08,4.05e+05
5299,3.840e+02,1.45e+07,3.78e+07,3.73e+05
5300,3.135e+02,1.11e+07,1.18e+08,3.02e+05
5301,3.570e+02,1.24e+07,6.78e+07,3.01e+05
5302,4.794e+02,1.72e+07,7.88e+07,4.97e+05
5303,4.559e+02,1.58e+07,5.05e+07,4.39e+05
5304,3.429e+02,1.23e+07,1.82e+08,3.20e+05
5305,3.449e+02,1.27e+07,1.21e+08,3.67e+05
5306,3.384e+02,1.16e+07,1.41e+08,3.05e+05
5307,4.047e+02,1.37e+07,1.08e+06,3.68e+05
5308,3.555e+02,1.28e+07,1.83e+08,3.89e+05
5309,3.197e+02,1.14e+07,1.13e+08,3.39e+05
5310,4.023e+02,1.40e+07,5.82e+07,3.97e+05
5311,4.119e+02,1.45e+07,4.92e+07,3.43e+05
5312,3.307e+02,1.21e+07,1.82e+08,3.65e+05
5313,3.647e+02,1.32e+07,2.15e+08,3.46e+05
5314,3.494e+02,1.22e+07,1.78e+08,3.29e+05
5315,3.808e+02,1.30e+07,9.54e+07,3.59e+05
5316,5.066e+02,1.72e+07,7.74e+07,5.54e+05
5317,3.591e+02,1.31e+07,3.24e+07,3.29e+05
5318,2.869e+02,1.00e+07,6.20e+07,2.68e+05
5319,4.264e+02,1.45e+07,2.97e+08,4.32e+05
5320,3.246e+02,1.19e+07,1.63e+08,2.84e+05
5321,2.620e+02,9.34e+06,5.05e+07,2.68e+05
5322,4.323e+02,1.53e+07,1.85e+08,3.66e+05
5323,3.764e+02,1.35e+07,6.56e+07,3.94e+05
5324,4.078e+02,1.42e+07,2.68e+08,4.09e+05
5325,4.352e+02,1.44e+07,1.77e+08,4.50e+05
5326,3.315e+02,1.20e+07,1.16e+08,3.05e+05
5327,3.919e+02,1.40e+07,5.17e+06,3.87e+05
5328,4.446e+02,1.58e+07,6.55e+06,4.67e+05
5329,2.682e+02,9.57e+06,1.11e+08,2.35e+05
5330,4.409e+02,1.47e+07,1.31e+07,4.36e+05
5331,3.635e+02,1.37e+07,5.56e+07,3.32e+05
5332,3.616e+02,1.29e+07,2.23e+08,3.55e+05
5333,3.642e+02,1.28e+07,8.72e+07,3.42e+05
5334,2.633e+02,9.33e+06,1.84e+07,2.63e+05
5335,3.525e+02,1.22e+07,6.68e+07,3.20e+05
5336,2.736e+02,9.23e+06,2.36e+07,2.48e+05
5337,3.580e+02,1.23e+07,6.26e+07,3.46e+05
5338,3.660e+02,1.27e+07,1.82e+08,3.61e+05
5339,3.254e+02,1.09e+07,1.31e+08,3.56e+05
5340,3.950e+02,1.34e+07,8.62e+07,3.85e+05
5341,3.508e+02,1.33e+07,2.25e+08,3.58e+05
5342,2.616e+02,8.98e+06,1.32e+08,2.74e+05
5343,3.147e+02,1.08e+07,1.64e+08,3.05e+05
5344,3.338e+02,1.13e+07,1.73e+08,3.42e+05
5345,3.761e+02,1.45e+07,9.10e+07,3.64e+05
5346,3.868e+02,1.32e+07,1.96e+08,3.63e+05
5347,3.347e+02,1.17e+07,1.73e+08,3.27e+05
5348,3.297e+02,1.24e+07,3.97e+07,3.18e+05
5349,2.983e+02,1.08e+07,5.61e+07,3.17e+05
5350,4.541e+02,1.56e+07,7.46e+07,4.55e+05
5351,3.675e+02,1.38e+07,3.75e+08,3.14e+05
5352,3.262e+02,1.14e+07,1.40e+08,3.86e+05
5353,4.059e+02,1.41e+07,9.54e+07,4.08e+05
5354,3.459e+02,1.23e+07,1.20e+08,3.74e+05
5355,3.696e+02,1.24e+07,3.05e+07,3.79e+05
5356,3.606e+02,1.25e+07,1.64e+08,3.99e+05
5357,4.315e+02,1.54e+07,6.85e+07,4.63e+05
5358,2.897e+02,1.07e+07,2.09e+08,3.01e+05
5359,3.274e+02,1.14e+07,8.42e+07,3.27e+05
5360,3.125e+02,1.10e+07,1.35e+08,2.98e+05
5361,3.241e+02,1.14e+07,6.31e+07,3.12e+05
5362,4.049e+02,1.45e+07,1.97e+08,3.35e+05
5363,4.090e+02,1.43e+07,1.35e+08,4.46e+05
5364,3.900e+02,1.28e+07,1.80e+08,4.04e+05
5365,2.974e+02,1.06e+07,4.16e+07,3.16e+05
5366,4.249e+02,1.51e+07,1.35e+08,4.11e+05
5367,3.497e+02,1.22e+07,9.04e+07,3.50e+05
5368,3.375e+02,1.19e+07,9.19e+07,2.84e+05
5369,2.986e+02,1.05e+07,1.37e+08,2.88e+05
5370,4.074e+02,1.38e+07,2.74e+08,4.05e+05
5371,4.158e+02,1.45e+07,1.95e+08,4.25e+05
5372,4.058e+02,1.46e+07,2.96e+07,3.59e+05
5373,3.286e+02,1.18e+07,6.86e+07,3.24e+05
5374,3.467e+02,1.27e+07,8.69e+07,3.24e+05
5375,4.003e+02,1.32e+07,3.48e+07,4.35e+05
5376,3.345e+02,1.26e+07,9.06e+07,3.44e+05
5377,3.135e+02,1.13e+07,1.27e+08,2.85e+05
5378,3.561e+02,1.20e+07,5.03e+07,3.14e+05
5379,3.182e+02,1.18e+07,8.87e+07,3.19e+05
5380,2.836e+02,1.06e+07,1.83e+08,2.48e+05
5381,4.272e+02,1.54e+07,1.09e+07,3.84e+05
5382,4.096e+02,1.47e+07,2.08e+07,3.94e+05
5383,3.158e+02,1.11e+07,1.08e+08,3.46e+05
5384,4.200e+02,1.44e+07,6.91e+07,3.94e+05
5385,3.014e+02,1.00e+07,3.28e+08,3.18e+05
5386,4.323e+02,1.48e+07,1.53e+08,4.16e+05
5387,3.500e+02,1.21e+07,7.71e+07,3.40e+05
5388,3.587e+02,1.20e+07,1.79e+08,3.79e+05
5389,3.363e+02,1.22e+07,2.65e+07,3.66e+05
5390,4.152e+02,1.44e+07,1.96e+08,3.97e+05
5391,3.774e+02,1.28e+07,8.75e+07,3.59e+05
5392,5.601e+02,1.92e+07,3.27e+07,5.28e+05
5393,3.719e+02,1.29e+07,3.21e+08,3.41e+05
5394,3.203e+02,1.16e+07,1.44e+08,3.37e+05
5395,3.125e+02,1.14e+07,1.30e+08,3.44e+05
5396,3.859e+02,1.36e+07,8.37e+07,3.68e+05
5397,3.152e+02,1.12e+07,6.39e+07,2.91e+05
5398,2.956e+02,1.10e+07,1.54e+08,3.54e+05
5399,3.797e+02,1.37e+07,1.63e+08,4.06e+05
5400,3.155e+02,1.17e+07,1.94e+08,2.92e+05
5401,3.346e+02,1.06e+07,9.37e+07,3.53e+05
5402,4.121e+02,1.46e+07,9.33e+07,3.70e+05
5403,3.108e+02,1.11e+07,6.36e+06,3.05e+05
5404,3.401e+02,1.22e+07,1.11e+08,3.25e+05
5405,3.722e+02,1.31e+07,1.51e+08,3.27e+05
5406,2.623e+02,9.14e+06,5.44e+07,2.58e+05
5407,3.872e+02,1.35e+07,3.79e+08,3.82e+05
5408,3.039e+02,1.07e+07,9.82e+06,2.63e+05
5409,3.561e+02,1.31e+07,4.94e+07,3.88e+05
5410,4.871e+02,1.79e+07,1.82e+08,4.64e+05
5411,3.097e+02,1.07e+07,3.46e+08,2.95e+05
5412,4.024e+02,1.49e+07,5.27e+07,3.60e+05
5413,3.835e+02,1.38e+07,7.48e+07,3.68e+05
5414,3.519e+02,1.27e+07,8.34e+07,3.32e+05
5415,3.249e+02,1.11e+07,6.63e+07,3.06e+05
5416,4.260e+02,1.53e+07,1.20e+08,4.11e+05
5417,3.001e+02,1.06e+07,9.43e+07,2.96e+05
5418,3.179e+02,1.07e+07,1.02e+07,3.11e+05
5419,3.343e+02,1.15e+07,1.60e+08,3.19e+05
5420,3.384e+02,1.15e+07,1.15e+07,3.43e+05
5421,3.625e+02,1.29e+07,6.48e+07,3.55e+05
5422,4.120e+02,1.39e+07,2.85e+08,4.15e+05
5423,3.310e+02,1.15e+07,8.29e+07,2.95e+05
5424,2.940e+02,1.05e+07,2.98e+08,2.57e+05
5425,3.552e+02,1.27e+07,3.77e+07,3.83e+05
5426,4.193e+02,1.40e+07,1.11e+08,4.34e+05
5427,2.930e+02,1.04e+07,1.78e+08,2.94e+05
5428,3.196e+02,1.10e+07,1.66e+08,3.06e+05
5429,3.988e+02,1.40e+07,4.05e+08,3.72e+05
5430,2.961e+02,1.02e+07,1.80e+07,3.21e+05
5431,4.595e+02,1.51e+07,1.24e+08,4.79e+05
5432,3.104e+02,1.12e+07,3.32e+07,3.22e+05
5433,3.365e+02,1.25e+07,4.23e+07,3.54e+05
5434,3.762e+02,1.29e+07,3.87e+08,4.29e+05
5435,3.084e+02,1.13e+07,2.09e+07,2.97e+05
5436,4.116e+02,1.47e+07,3.63e+08,4.39e+05
5437,3.482e+02,1.23e+07,1.29e+08,3.64e+05
5438,3.679e+02,1.37e+07,2.76e+08,3.56e+05
5439,2.896e+02,1.01e+07,1.02e+08,2.70e+05
5440,4.669e+02,1.65e+07,4.33e+07,4.40e+05
5441,2.945e+02,1.01e+07,1.43e+08,2.73e+05
5442,3.947e+02,1.36e+07,7.51e+07,3.57e+05
5443,3.625e+02,1.29e+07,4.84e+08,3.50e+05
5444,4.010e+02,1.40e+07,2.08e+08,3.54e+05
5445,4.470e+02,1.52e+07,2.45e+08,4.90e+05
5446,3.417e+02,1.21e+07,6.55e+07,3.87e+05
5447,3.965e+02,1.37e+07,6.12e+07,4.37e+05
5448,3.373e+02,1.16e+07,2.21e+08,3.14e+05
5449,3.776e+02,1.33e+07,1.01e+08,3.19e+05
5450,3.076e+02,1.11e+07,1.95e+07,3.01e+05
5451,3.397e+02,1.17e+07,3.45e+07,2.97e+05
5452,3.272e+02,1.18e+07,7.39e+07,3.04e+05
5453,3.823e+02,1.33e+07,1.74e+08,4.21e+05
5454,3.192e+02,1.13e+07,1.79e+07,3.39e+05
5455,3.834e+02,1.32e+07,1.07e+08,3.78e+05
5456,4.120e+02,1.40e+07,1.16e+08,4.29e+05
5457,3.533e+02,1.16e+07,9.52e+07,3.01e+05
5458,2.660e+02,9.74e+06,2.26e+08,2.72e+05
5459,2.608e+02,9.37e+06,1.38e+08,2.73e+05
5460,3.312e+02,1.17e+07,2.81e+08,3.08e+05
5461,3.406e+02,1.24e+07,3.08e+07,3.49e+05
5462,3.236e+02,1.19e+07,9.09e+07,3.15e+05
5463,3.203e+02,1.12e+07,1.04e+07,3.07e+05
5464,3.442e+02,1.21e+07,3.82e+07,3.36e+05
5465,3.942e+02,1.35e+07,1.31e+08,3.53e+05
5466,3.416e+02,1.24e+07,7.26e+07,3.39e+05
5467,4.181e+02,1.47e+07,1.40e+08,4.02e+05
5468,3.137e+02,1.10e+07,1.22e+07,3.17e+05
5469,3.604e+02,1.28e+07,8.22e+07,3.47e+05
5470,3.444e+02,1.21e+07,2.30e+07,3.29e+05
5471,3.659e+02,1.30e+07,3.40e+07,3.43e+05
5472,3.967e+02,1.39e+07,2.20e+08,4.34e+05
5473,4.118e+02,1.39e+07,1.63e+07,3.97e+05
5474,4.403e+02,1.44e+07,5.33e+06,4.47e+05
5475,3.680e+02,1.37e+07,7.89e+07,3.21e+05
5476,4.118e+02,1.48e+07,2.97e+08,3.40e+05
5477,4.022e+02,1.39e+07,4.12e+08,3.30e+05
5478,3.591e+02,1.29e+07,1.74e+08,3.25e+05
5479,4.110e+02,1.41e+07,2.16e+08,3.80e+05
5480,3.083e+02,1.10e+07,1.31e+08,2.87e+05
5481,4.152e+02,1.45e+07,1.90e+08,4.08e+05
5482,2.732e+02,9.73e+06,1.10e+08,2.61e+05
5483,3.316e+02,1.22e+07,3.43e+07,3.35e+05
5484,4.100e+02,1.40e+07,6.84e+07,3.53e+05
5485,2.789e+02,9.97e+06,8.60e+07,2.75e+05
5486,4.478e+02,1.44e+07,5.65e+08,4.45e+05
5487,2.955e+02,1.04e+07,1.41e+08,2.87e+05
5488,3.179e+02,1.13e+07,3.83e+07,3.20e+05
5489,3.175e+02,1.22e+07,2.53e+08,3.23e+05
5490,4.211e+02,1.56e+07,3.47e+08,4.08e+05
5491,3.615e+02,1.25e+07,3.25e+07,3.60e+05
5492,3.985e+02,1.43e+07,2.41e+08,3.71e+05
5493,3.422e+02,1.23e+07,5.70e+07,3.39e+05
5494,3.082e+02,1.11e+07,1.22e+08,3.17e+05
5495,3.291e+02,1.16e+07,3.29e+08,3.02e+05
5496,3.275e+02,1.19e+07,1.59e+08,3.08e+05
5497,3.858e+02,1.40e+07,1.82e+08,3.72e+05
5498,3.321e+02,1.21e+07,1.49e+07,3.06e+05
5499,3.661e+02,1.28e+07,3.93e+07,3.48e+05
5500,3.354e+02,1.19e+07,4.10e+08,3.46e+05
5501,3.559e+02,1.20e+07,8.47e+07,3.23e+05
5502,4.453e+02,1.63e+07,3.09e+07,4.81e+05
5503,3.434e+02,1.21e+07,2.24e+08,2.97e+05
5504,3.863e+02,1.36e+07,5.67e+07,3.97e+05
5505,3.902e+02,1.41e+07,1.71e+07,4.06e+05
5506,3.329e+02,1.10e+07,1.73e+08,3.55e+05
5507,3.007e+02,1.03e+07,8.68e+06,3.27e+05
5508,3.974e+02,1.42e+07,4.32e+07,3.75e+05
5509,4.493e+02,1.64e+07,2.63e+08,4.44e+05
5510,3.286e+02,1.17e+07,2.27e+07,3.27e+05
5511,3.907e+02,1.32e+07,2.01e+08,3.54e+05
5512,3.242e+02,1.20e+07,1.17e+08,2.94e+05
5513,3.375e+02,1.18e+07,1.31e+08,3.34e+05
5514,2.988e+02,1.05e+07,8.99e+07,2.90e+05
5515,3.130e+02,1.07e+07,2.80e+07,3.29e+05
5516,3.824e+02,1.31e+07,8.60e+07,4.20e+05
5517,4.673e+02,1.65e+07,7.07e+07,4.58e+05
5518,3.266e+02,1.16e+07,3.90e+08,2.88e+05
5519,3.560e+02,1.22e+07,1.02e+08,3.79e+05
5520,3.685e+02,1.27e+07,5.88e+07,3.27e+05
5521,3.125e+02,1.12e+07,8.65e+07,2.85e+05
5522,3.972e+02,1.45e+07,1.00e+08,4.07e+05
5523,4.319e+02,1.50e+07,9.71e+07,4.38e+05
5524,3.488e+02,1.30e+07,1.36e+08,3.19e+05
5525,4.441e+02,1.58e+07,4.49e+07,4.11e+05
5526,3.559e+02,1.23e+07,3.60e+08,3.29e+05
5527,3.864e+02,1.35e+07,2.07e+08,3.52e+05
5528,3.430e+02,1.19e+07,5.99e+07,3.72e+05
5529,3.443e+02,1.32e+07,1.52e+08,3.19e+05
5530,3.300e+02,1.16e+07,2.28e+08,3.33e+05
5531,3.881e+02,1.36e+07,4.99e+07,3.97e+05
5532,3.992e+02,1.43e+07,2.39e+07,3.98e+05
5533,3.190e+02,1.10e+07,2.13e+07,2.97e+05
5534,3.245e+02,1.19e+07,1.46e+08,2.70e+05
5535,3.714e+02,1.28e+07,1.44e+08,4.11e+05
5536,4.145e+02,1.42e+07,4.51e+07,4.27e+05
5537,3.472e+02,1.26e+07,1.49e+08,3.68e+05
5538,4.358e+02,1.44e+07,1.08e+07,4.70e+05
5539,3.694e+02,1.29e+07,6.37e+07,4.02e+05
5540,3.361e+02,1.24e+07,2.16e+08,3.41e+05
5541,3.131e+02,1.14e+07,2.29e+08,2.85e+05
5542,4.350e+02,1.53e+07,7.70e+07,3.83e+05
5543,2.692e+02,9.43e+06,9.73e+07,2.48e+05
5544,2.974e+02,1.05e+07,2.86e+08,2.88e+05
5545,3.393e+02,1.24e+07,9.08e+07,3.36e+05
5546,4.215e+02,1.39e+07,8.30e+07,4.28e+05
5547,3.512e+02,1.25e+07,4.07e+07,3.22e+05
5548,3.560e+02,1.18e+07,1.77e+08,3.54e+05
5549,3.217e+02,1.10e+07,3.58e+07,3.62e+05
5550,3.773e+02,1.28e+07,8.00e+07,3.87e+05
5551,3.736e+02,1.34e+07,6.59e+08,3.31e+05
5552,3.276e+02,1.12e+07,1.05e+08,3.06e+05
5553,4.107e+02,1.41e+07,8.06e+07,4.07e+05
5554,3.120e+02,1.10e+07,6.75e+07,3.04e+05
5555,3.627e+02,1.27e+07,7.45e+07,4.01e+05
5556,3.840e+02,1.42e+07,5.02e+06,3.90e+05
5557,3.614e+02,1.34e+07,4.14e+07,3.96e+05
5558,3.896e+02,1.28e+07,1.37e+08,3.74e+05
5559,3.998e+02,1.35e+07,5.08e+07,3.77e+05
5560,2.710e+02,1.01e+07,1.36e+08,2.52e+05
5561,3.751e+02,1.30e+07,2.28e+08,3.86e+05
5562,3.941e+02,1.37e+07,2.19e+07,3.69e+05
5563,3.741e+02,1.27e+07,7.97e+07,4.18e+05
5564,3.478e+02,1.20e+07,1.28e+08,3.45e+05
5565,3.072e+02,1.08e+07,1.58e+08,2.85e+05
5566,3.618e+02,1.31e+07,1.76e+08,3.54e+05
5567,2.965e+02,1.06e+07,6.12e+07,3.18e+05
5568,4.125e+02,1.39e+07,4.68e+07,3.84e+05
5569,3.869e+02,1.33e+07,1.80e+07,3.69e+05
5570,3.279e+02,1.12e+07,1.29e+08,3.43e+05
5571,3.194e+02,1.14e+07,1.56e+08,3.38e+05
5572,3.595e+02,1.29e+07,9.37e+07,3.39e+05
5573,3.503e+02,1.16e+07,3.04e+08,3.63e+05
5574,3.684e+02,1.28e+07,2.59e+08,3.37e+05
5575,3.340e+02,1.17e+07,1.52e+08,3.08e+05
5576,3.274e+02,1.18e+07,5.88e+07,3.06e+05
5577,3.022e+02,1.12e+07,8.60e+07,3.18e+05
5578,3.595e+02,1.31e+07,1.95e+07,3.85e+05
5579,3.041e+02,1.06e+07,8.13e+07,2.90e+05
5580,3.753e+02,1.39e+07,2.01e+08,3.73e+05
5581,3.824e+02,1.32e+07,7.01e+07,3.75e+05
5582,3.095e+02,1.07e+07,8.15e+07,3.33e+05
5583,3.841e+02,1.39e+07,4.22e+07,4.01e+05
5584,3.806e+02,1.36e+07,4.73e+07,4.13e+05
5585,3.887e+02,1.36e+07,7.71e+07,4.01e+05
5586,4.226e+02,1.54e+07,1.65e+08,4.15e+05
5587,2.939e+02,9.90e+06,2.47e+08,2.77e+05
5588,4.024e+02,1.39e+07,2.80e+07,4.42e+05
5589,3.731e+02,1.29e+07,1.25e+07,3.57e+05
5590,3.395e+02,1.24e+07,2.61e+08,3.21e+05
5591,3.898e+02,1.33e+07,6.76e+07,3.76e+05
5592,3.787e+02,1.26e+07,1.39e+08,3.52e+05
5593,3.367e+02,1.17e+07,2.31e+07,3.42e+05
5594,4.255e+02,1.47e+07,3.73e+07,4.26e+05
5595,3.576e+02,1.28e+07,1.11e+08,3.46e+05
5596,3.198e+02,1.13e+07,9.37e+07,3.08e+05
5597,3.486e+02,1.19e+07,3.63e+08,3.13e+05
5598,2.860e+02,9.91e+06,1.40e+08,2.62e+05
5599,4.477e+02,1.54e+07,1.57e+08,4.50e+05
5600,3.624e+02,1.29e+07,8.25e+07,3.67e+05
5601,3.501e+02,1.26e+07,6.04e+07,3.46e+05
5602,3.220e+02,1.15e+07,3.63e+07,2.98e+05
5603,3.599e+02,1.31e+07,2.09e+07,3.67e+05
5604,3.738e+02,1.29e+07,6.32e+07,3.93e+05
5605,3.363e+02,1.20e+07,2.17e+07,3.23e+05
5606,3.401e+02,1.24e+07,2.94e+07,3.43e+05
5607,3.501e+02,1.28e+07,6.98e+07,3.26e+05
5608,4.150e+02,1.49e+07,5.13e+07,4.15e+05
5609,3.717e+02,1.29e+07,6.33e+07,3.28e+05
5610,3.253e+02,1.17e+07,1.46e+08,2.98e+05
5611,3.686e+02,1.33e+07,9.07e+07,3.39e+05
5612,3.909e+02,1.35e+07,1.48e+07,4.14e+05
5613,3.448e+02,1.22e+07,1.71e+08,3.46e+05
5614,3.358e+02,1.19e+07,4.43e+08,3.71e+05
5615,3.837e+02,1.31e+07,2.31e+08,4.15e+05
5616,3.877e+02,1.37e+07,4.32e+07,3.81e+05
5617,3.778e+02,1.30e+07,4.01e+07,3.66e+05
5618,3.459e+02,1.23e+07,2.66e+08,3.29e+05
5619,2.956e+02,1.08e+07,1.42e+07,2.90e+05
5620,2.918e+02,1.05e+07,7.84e+07,2.91e+05
5621,2.993e+02,1.07e+07,9.09e+07,3.16e+05
5622,2.454e+02,8.72e+06,2.35e+08,2.37e+05
5623,4.395e+02,1.54e+07,6.27e+07,3.98e+05
5624,3.188e+02,1.13e+07,1.66e+08,3.17e+05
